week,title,turn,date,rating
2026-27,첫 번째 남자,107,05.15.,4.9
2026-27,첫 번째 남자,108,05.18.,5.1
2026-27,첫 번째 남자,109,05.19.,5.0
2026-27,첫 번째 남자,110,05.20.,5.5
2026-27,첫 번째 남자,111,05.21.,5.2
2026-27,첫 번째 남자,112,05.22.,4.5
2026-27,첫 번째 남자,113,05.25.,5.5
2026-27,첫 번째 남자,114,05.26.,5.2
2026-27,첫 번째 남자,115,05.27.,5.6
2026-27,첫 번째 남자,116,05.28.,5.4
2026-27,첫 번째 남자,117,05.29.,5.1
2026-27,첫 번째 남자,118,06.01.,5.6
2026-27,첫 번째 남자,119,06.02.,5.4
2026-27,첫 번째 남자,120,06.04.,5.4
2026-27,첫 번째 남자,121,06.05.,4.8
2026-27,첫 번째 남자,122,06.08.,5.4
2026-27,첫 번째 남자,123,06.09.,5.5
2026-27,첫 번째 남자,124,06.10.,5.4
2026-27,첫 번째 남자,125,06.11.,5.5
2026-27,첫 번째 남자,126,06.12.,5.3
2026-27,첫 번째 남자,127,06.15.,5.7
2026-27,첫 번째 남자,128,06.16.,5.2
2026-27,첫 번째 남자,129,06.17.,5.2
2026-27,첫 번째 남자,130,06.18.,5.1
2026-27,첫 번째 남자,131,06.19.,6.0
2026-27,첫 번째 남자,132,06.22.,6.1
2026-27,첫 번째 남자,133,06.23.,5.6
2026-27,첫 번째 남자,134,06.24.,5.4
2026-27,첫 번째 남자,135,06.25.,5.5
2026-27,첫 번째 남자,136,06.26.,6.0
2026-27,오십프로,1,05.22.,4.4
2026-27,오십프로,2,05.23.,3.6
2026-27,오십프로,3,05.29.,5.5
2026-27,오십프로,4,05.30.,5.2
2026-27,오십프로,5,06.05.,4.8
2026-27,오십프로,6,06.06.,4.8
2026-27,오십프로,7,06.12.,5.3
2026-27,오십프로,8,06.13.,4.9
2026-27,오십프로,9,06.19.,5.6
2026-27,오십프로,10,06.20.,4.8
2026-27,오십프로,11,06.26.,6.0
2026-27,오십프로,12,06.27.,5.0
2026-27,신입사원 강회장,1,05.30.,3.7
2026-27,신입사원 강회장,2,05.31.,5.2
2026-27,신입사원 강회장,3,06.06.,6.7
2026-27,신입사원 강회장,4,06.07.,8.2
2026-27,신입사원 강회장,5,06.13.,8.1
2026-27,신입사원 강회장,6,06.14.,9.5
2026-27,신입사원 강회장,7,06.20.,8.8
2026-27,신입사원 강회장,8,06.21.,11.0
2026-27,신입사원 강회장,9,06.27.,10.4
2026-27,신입사원 강회장,10,06.28.,11.1
2026-27,내일도 출근!,1,06.22.,4.8
2026-27,내일도 출근!,2,06.23.,4.4
2026-27,닥터 섬보이,1,06.01.,4.0
2026-27,닥터 섬보이,2,06.02.,5.0
2026-27,닥터 섬보이,3,06.08.,5.1
2026-27,닥터 섬보이,4,06.09.,5.2
2026-27,닥터 섬보이,5,06.15.,5.0
2026-27,닥터 섬보이,6,06.16.,5.1
2026-27,닥터 섬보이,7,06.22.,4.0
2026-27,닥터 섬보이,8,06.23.,4.8
